date,district,sub_county,market,commodity,price_local,price_usd,unit,price_type,price_flag,currency
2017-02-15,Gulu,Gulu Municipality,Gulu,Beans,2675.0,0.75,KG,Retail,actual,UGX
2017-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2000.0,0.56,KG,Retail,actual,UGX
2017-02-15,Gulu,Gulu Municipality,Gulu,Maize (white),1200.0,0.34,KG,Retail,actual,UGX
2017-02-15,Gulu,Gulu Municipality,Gulu,Maize flour,2400.0,0.67,KG,Retail,actual,UGX
2017-02-15,Gulu,Gulu Municipality,Gulu,Sorghum,1125.0,0.31,KG,Retail,actual,UGX
2017-02-15,Lira,Lira Municipality,Lira,Beans,2700.0,0.75,KG,Retail,actual,UGX
2017-02-15,Lira,Lira Municipality,Lira,Beans,2539.37,0.71,KG,Wholesale,actual,UGX
2017-02-15,Lira,Lira Municipality,Lira,Cassava flour,2350.0,0.66,KG,Wholesale,actual,UGX
2017-02-15,Lira,Lira Municipality,Lira,Maize (white),1300.0,0.36,KG,Retail,actual,UGX
2017-02-15,Lira,Lira Municipality,Lira,Millet,2300.0,0.64,KG,Retail,actual,UGX
2017-02-15,Lira,Lira Municipality,Lira,Sorghum,1200.0,0.34,KG,Retail,actual,UGX
2017-03-15,Gulu,Gulu Municipality,Gulu,Beans,2700.0,0.75,KG,Retail,actual,UGX
2017-03-15,Gulu,Gulu Municipality,Gulu,Maize (white),1200.0,0.33,KG,Retail,actual,UGX
2017-03-15,Gulu,Gulu Municipality,Gulu,Maize flour,2400.0,0.67,KG,Retail,actual,UGX
2017-03-15,Gulu,Gulu Municipality,Gulu,Millet,2325.0,0.65,KG,Retail,actual,UGX
2017-03-15,Gulu,Gulu Municipality,Gulu,Sorghum,1150.0,0.32,KG,Retail,actual,UGX
2017-03-15,Lira,Lira Municipality,Lira,Beans,2700.0,0.75,KG,Retail,actual,UGX
2017-03-15,Lira,Lira Municipality,Lira,Beans,2603.94,0.73,KG,Wholesale,actual,UGX
2017-03-15,Lira,Lira Municipality,Lira,Cassava flour,2000.0,0.56,KG,Retail,actual,UGX
2017-03-15,Lira,Lira Municipality,Lira,Cassava flour,2333.33,0.65,KG,Wholesale,actual,UGX
2017-03-15,Lira,Lira Municipality,Lira,Maize,1400.0,0.39,KG,Retail,actual,UGX
2017-03-15,Lira,Lira Municipality,Lira,Millet,2400.0,0.67,KG,Retail,actual,UGX
2017-03-15,Lira,Lira Municipality,Lira,Sorghum,1233.0,0.34,KG,Retail,actual,UGX
2017-04-15,Gulu,Gulu Municipality,Gulu,Beans,3700.0,1.02,KG,Retail,actual,UGX
2017-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2500.0,0.69,KG,Retail,actual,UGX
2017-04-15,Gulu,Gulu Municipality,Gulu,Maize (white),1800.0,0.5,KG,Retail,actual,UGX
2017-04-15,Gulu,Gulu Municipality,Gulu,Maize flour,2800.0,0.78,KG,Retail,actual,UGX
2017-04-15,Gulu,Gulu Municipality,Gulu,Sorghum,1200.0,0.33,KG,Retail,actual,UGX
2017-04-15,Lira,Lira Municipality,Lira,Beans,3000.0,0.83,KG,Retail,actual,UGX
2017-04-15,Lira,Lira Municipality,Lira,Beans,2767.16,0.77,KG,Wholesale,actual,UGX
2017-04-15,Lira,Lira Municipality,Lira,Maize,1500.0,0.42,KG,Retail,actual,UGX
2017-04-15,Lira,Lira Municipality,Lira,Maize,1593.22,0.44,KG,Wholesale,actual,UGX
2017-04-15,Lira,Lira Municipality,Lira,Maize (white),1775.0,0.49,KG,Retail,actual,UGX
2017-04-15,Lira,Lira Municipality,Lira,Maize flour,2950.0,0.82,KG,Retail,actual,UGX
2017-04-15,Lira,Lira Municipality,Lira,Millet,2800.0,0.78,KG,Retail,actual,UGX
2017-04-15,Lira,Lira Municipality,Lira,Sorghum,1550.0,0.43,KG,Retail,actual,UGX
2017-05-15,Gulu,Gulu Municipality,Gulu,Beans,3550.0,0.98,KG,Retail,actual,UGX
2017-05-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2800.0,0.77,KG,Retail,actual,UGX
2017-05-15,Gulu,Gulu Municipality,Gulu,Millet,2500.0,0.69,KG,Retail,actual,UGX
2017-05-15,Gulu,Gulu Municipality,Gulu,Sorghum,1600.0,0.44,KG,Retail,actual,UGX
2017-05-15,Lira,Lira Municipality,Lira,Beans,3133.0,0.86,KG,Retail,actual,UGX
2017-05-15,Lira,Lira Municipality,Lira,Beans,2776.01,0.77,KG,Wholesale,actual,UGX
2017-05-15,Lira,Lira Municipality,Lira,Cassava flour,2767.0,0.76,KG,Retail,actual,UGX
2017-05-15,Lira,Lira Municipality,Lira,Cassava flour,2212.5,0.61,KG,Wholesale,actual,UGX
2017-05-15,Lira,Lira Municipality,Lira,Maize,1530.92,0.42,KG,Wholesale,actual,UGX
2017-05-15,Lira,Lira Municipality,Lira,Maize (white),2000.0,0.55,KG,Retail,actual,UGX
2017-05-15,Lira,Lira Municipality,Lira,Millet,3333.0,0.92,KG,Retail,actual,UGX
2017-05-15,Lira,Lira Municipality,Lira,Sorghum,1767.0,0.49,KG,Retail,actual,UGX
2017-06-15,Gulu,Gulu Municipality,Gulu,Beans,3100.0,0.87,KG,Retail,actual,UGX
2017-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,3000.0,0.84,KG,Retail,actual,UGX
2017-06-15,Gulu,Gulu Municipality,Gulu,Maize (white),2000.0,0.56,KG,Retail,actual,UGX
2017-06-15,Gulu,Gulu Municipality,Gulu,Sorghum,1550.0,0.43,KG,Retail,actual,UGX
2017-06-15,Lira,Lira Municipality,Lira,Beans,2475.0,0.69,KG,Retail,actual,UGX
2017-06-15,Lira,Lira Municipality,Lira,Beans,1954.65,0.55,KG,Wholesale,actual,UGX
2017-06-15,Lira,Lira Municipality,Lira,Maize,1450.0,0.41,KG,Retail,actual,UGX
2017-07-15,Gulu,Gulu Municipality,Gulu,Beans,2500.0,0.7,KG,Retail,actual,UGX
2017-07-15,Gulu,Gulu Municipality,Gulu,Cassava flour,3500.0,0.97,KG,Retail,actual,UGX
2017-07-15,Gulu,Gulu Municipality,Gulu,Maize (white),2000.0,0.56,KG,Retail,actual,UGX
2017-07-15,Gulu,Gulu Municipality,Gulu,Maize flour,3000.0,0.83,KG,Retail,actual,UGX
2017-07-15,Gulu,Gulu Municipality,Gulu,Millet,3000.0,0.83,KG,Retail,actual,UGX
2017-07-15,Gulu,Gulu Municipality,Gulu,Sorghum,1600.0,0.44,KG,Retail,actual,UGX
2017-07-15,Lira,Lira Municipality,Lira,Beans,2500.0,0.7,KG,Retail,actual,UGX
2017-07-15,Lira,Lira Municipality,Lira,Beans,2085.4,0.58,KG,Wholesale,actual,UGX
2017-07-15,Lira,Lira Municipality,Lira,Cassava flour,2250.0,0.63,KG,Retail,actual,UGX
2017-07-15,Lira,Lira Municipality,Lira,Cassava flour,1950.0,0.54,KG,Wholesale,actual,UGX
2017-07-15,Lira,Lira Municipality,Lira,Maize,1187.5,0.33,KG,Retail,actual,UGX
2017-08-15,Gulu,Gulu Municipality,Gulu,Beans,2500.0,0.69,KG,Retail,actual,UGX
2017-08-15,Gulu,Gulu Municipality,Gulu,Cassava flour,3500.0,0.97,KG,Retail,actual,UGX
2017-08-15,Gulu,Gulu Municipality,Gulu,Maize (white),2000.0,0.56,KG,Retail,actual,UGX
2017-08-15,Gulu,Gulu Municipality,Gulu,Maize flour,2500.0,0.69,KG,Retail,actual,UGX
2017-08-15,Gulu,Gulu Municipality,Gulu,Sorghum,1500.0,0.42,KG,Retail,actual,UGX
2017-08-15,Lira,Lira Municipality,Lira,Beans,2500.0,0.69,KG,Retail,actual,UGX
2017-08-15,Lira,Lira Municipality,Lira,Beans,2156.09,0.6,KG,Wholesale,actual,UGX
2017-08-15,Lira,Lira Municipality,Lira,Cassava flour,2000.0,0.56,KG,Retail,actual,UGX
2017-08-15,Lira,Lira Municipality,Lira,Cassava flour,1787.5,0.5,KG,Wholesale,actual,UGX
2017-08-15,Lira,Lira Municipality,Lira,Maize,1000.0,0.28,KG,Retail,actual,UGX
2017-08-15,Lira,Lira Municipality,Lira,Maize,873.82,0.24,KG,Wholesale,actual,UGX
2017-08-15,Lira,Lira Municipality,Lira,Maize (white),1133.0,0.31,KG,Retail,actual,UGX
2017-08-15,Lira,Lira Municipality,Lira,Sorghum,1100.0,0.31,KG,Retail,actual,UGX
2017-09-15,Gulu,Gulu Municipality,Gulu,Beans,2500.0,0.7,KG,Retail,actual,UGX
2017-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,4000.0,1.11,KG,Retail,actual,UGX
2017-09-15,Gulu,Gulu Municipality,Gulu,Sorghum,1500.0,0.42,KG,Retail,actual,UGX
2017-09-15,Lira,Lira Municipality,Lira,Beans,2167.0,0.6,KG,Retail,actual,UGX
2017-09-15,Lira,Lira Municipality,Lira,Beans,2359.16,0.66,KG,Wholesale,actual,UGX
2017-09-15,Lira,Lira Municipality,Lira,Cassava flour,1600.0,0.45,KG,Retail,actual,UGX
2017-09-15,Lira,Lira Municipality,Lira,Cassava flour,1850.0,0.51,KG,Wholesale,actual,UGX
2017-09-15,Lira,Lira Municipality,Lira,Maize,1000.0,0.28,KG,Retail,actual,UGX
2017-09-15,Lira,Lira Municipality,Lira,Maize,911.89,0.25,KG,Wholesale,actual,UGX
2017-09-15,Lira,Lira Municipality,Lira,Maize (white),1200.0,0.33,KG,Retail,actual,UGX
2017-09-15,Lira,Lira Municipality,Lira,Sorghum,1100.0,0.31,KG,Retail,actual,UGX
2017-10-15,Lira,Lira Municipality,Lira,Beans,2300.0,0.63,KG,Retail,actual,UGX
2017-10-15,Lira,Lira Municipality,Lira,Beans,2137.41,0.59,KG,Wholesale,actual,UGX
2017-10-15,Lira,Lira Municipality,Lira,Cassava flour,2300.0,0.63,KG,Retail,actual,UGX
2017-10-15,Lira,Lira Municipality,Lira,Cassava flour,2000.0,0.55,KG,Wholesale,actual,UGX
2017-10-15,Lira,Lira Municipality,Lira,Maize,1000.0,0.28,KG,Retail,actual,UGX
2017-10-15,Lira,Lira Municipality,Lira,Maize,810.43,0.22,KG,Wholesale,actual,UGX
2017-11-15,Gulu,Gulu Municipality,Gulu,Beans,2500.0,0.69,KG,Retail,actual,UGX
2017-11-15,Gulu,Gulu Municipality,Gulu,Cassava flour,5000.0,1.38,KG,Retail,actual,UGX
2017-11-15,Gulu,Gulu Municipality,Gulu,Maize (white),1500.0,0.41,KG,Retail,actual,UGX
2017-11-15,Gulu,Gulu Municipality,Gulu,Maize flour,2000.0,0.55,KG,Retail,actual,UGX
2017-11-15,Gulu,Gulu Municipality,Gulu,Millet,4000.0,1.1,KG,Retail,actual,UGX
2017-11-15,Gulu,Gulu Municipality,Gulu,Sorghum,1500.0,0.41,KG,Retail,actual,UGX
2017-11-15,Lira,Lira Municipality,Lira,Beans,2067.0,0.57,KG,Retail,actual,UGX
2017-11-15,Lira,Lira Municipality,Lira,Beans,1915.13,0.53,KG,Wholesale,actual,UGX
2017-11-15,Lira,Lira Municipality,Lira,Cassava flour,1500.0,0.41,KG,Retail,actual,UGX
2017-11-15,Lira,Lira Municipality,Lira,Maize,724.69,0.2,KG,Wholesale,actual,UGX
2017-11-15,Lira,Lira Municipality,Lira,Maize (white),733.0,0.2,KG,Retail,actual,UGX
2017-11-15,Lira,Lira Municipality,Lira,Sorghum,867.0,0.24,KG,Retail,actual,UGX
2017-12-15,Gulu,Gulu Municipality,Gulu,Beans,3000.0,0.83,KG,Retail,actual,UGX
2017-12-15,Gulu,Gulu Municipality,Gulu,Cassava flour,5000.0,1.39,KG,Retail,actual,UGX
2017-12-15,Gulu,Gulu Municipality,Gulu,Maize (white),1500.0,0.42,KG,Retail,actual,UGX
2017-12-15,Gulu,Gulu Municipality,Gulu,Maize flour,2000.0,0.55,KG,Retail,actual,UGX
2017-12-15,Gulu,Gulu Municipality,Gulu,Millet,4000.0,1.11,KG,Retail,actual,UGX
2017-12-15,Gulu,Gulu Municipality,Gulu,Sorghum,1500.0,0.42,KG,Retail,actual,UGX
2017-12-15,Lira,Lira Municipality,Lira,Beans,2000.0,0.55,KG,Retail,actual,UGX
2017-12-15,Lira,Lira Municipality,Lira,Beans,1937.31,0.54,KG,Wholesale,actual,UGX
2017-12-15,Lira,Lira Municipality,Lira,Maize,689.43,0.19,KG,Wholesale,actual,UGX
2017-12-15,Lira,Lira Municipality,Lira,Maize (white),900.0,0.25,KG,Retail,actual,UGX
2017-12-15,Lira,Lira Municipality,Lira,Maize flour,1867.0,0.52,KG,Retail,actual,UGX
2017-12-15,Lira,Lira Municipality,Lira,Millet,2000.0,0.55,KG,Retail,actual,UGX
2017-12-15,Lira,Lira Municipality,Lira,Sorghum,1000.0,0.28,KG,Retail,actual,UGX
2018-01-15,Gulu,Gulu Municipality,Gulu,Beans,2500.0,0.69,KG,Retail,actual,UGX
2018-01-15,Gulu,Gulu Municipality,Gulu,Cassava flour,5000.0,1.38,KG,Retail,actual,UGX
2018-01-15,Gulu,Gulu Municipality,Gulu,Maize (white),1500.0,0.41,KG,Retail,actual,UGX
2018-01-15,Gulu,Gulu Municipality,Gulu,Maize flour,2000.0,0.55,KG,Retail,actual,UGX
2018-01-15,Gulu,Gulu Municipality,Gulu,Sorghum,1500.0,0.41,KG,Retail,actual,UGX
2018-01-15,Lira,Lira Municipality,Lira,Beans,2500.0,0.69,KG,Retail,actual,UGX
2018-01-15,Lira,Lira Municipality,Lira,Beans,2145.45,0.59,KG,Wholesale,actual,UGX
2018-01-15,Lira,Lira Municipality,Lira,Cassava flour,2500.0,0.69,KG,Retail,actual,UGX
2018-01-15,Lira,Lira Municipality,Lira,Maize,699.35,0.19,KG,Wholesale,actual,UGX
2018-01-15,Lira,Lira Municipality,Lira,Maize (white),1000.0,0.28,KG,Retail,actual,UGX
2018-01-15,Lira,Lira Municipality,Lira,Maize flour,2200.0,0.61,KG,Retail,actual,UGX
2018-01-15,Lira,Lira Municipality,Lira,Sorghum,1000.0,0.28,KG,Retail,actual,UGX
2018-02-15,Gulu,Gulu Municipality,Gulu,Beans,2500.0,0.69,KG,Retail,actual,UGX
2018-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,5000.0,1.38,KG,Retail,actual,UGX
2018-02-15,Gulu,Gulu Municipality,Gulu,Maize (white),1600.0,0.44,KG,Retail,actual,UGX
2018-02-15,Gulu,Gulu Municipality,Gulu,Maize flour,3000.0,0.83,KG,Retail,actual,UGX
2018-02-15,Gulu,Gulu Municipality,Gulu,Millet,4000.0,1.1,KG,Retail,actual,UGX
2018-02-15,Gulu,Gulu Municipality,Gulu,Sorghum,1800.0,0.5,KG,Retail,actual,UGX
2018-02-15,Lira,Lira Municipality,Lira,Beans,2500.0,0.69,KG,Retail,actual,UGX
2018-02-15,Lira,Lira Municipality,Lira,Beans,1629.89,0.45,KG,Wholesale,actual,UGX
2018-02-15,Lira,Lira Municipality,Lira,Cassava flour,2000.0,0.55,KG,Retail,actual,UGX
2018-02-15,Lira,Lira Municipality,Lira,Maize,696.79,0.19,KG,Wholesale,actual,UGX
2018-02-15,Lira,Lira Municipality,Lira,Maize (white),1000.0,0.28,KG,Retail,actual,UGX
2018-02-15,Lira,Lira Municipality,Lira,Maize flour,2000.0,0.55,KG,Retail,actual,UGX
2018-02-15,Lira,Lira Municipality,Lira,Millet,2000.0,0.55,KG,Retail,actual,UGX
2018-02-15,Lira,Lira Municipality,Lira,Sorghum,1000.0,0.28,KG,Retail,actual,UGX
2018-03-15,Gulu,Gulu Municipality,Gulu,Beans,2500.0,0.68,KG,Retail,actual,UGX
2018-03-15,Gulu,Gulu Municipality,Gulu,Cassava flour,5000.0,1.37,KG,Retail,actual,UGX
2018-03-15,Gulu,Gulu Municipality,Gulu,Maize (white),1600.0,0.44,KG,Retail,actual,UGX
2018-03-15,Gulu,Gulu Municipality,Gulu,Maize flour,2000.0,0.55,KG,Retail,actual,UGX
2018-03-15,Gulu,Gulu Municipality,Gulu,Sorghum,1800.0,0.49,KG,Retail,actual,UGX
2018-03-15,Lira,Lira Municipality,Lira,Beans,2500.0,0.68,KG,Retail,actual,UGX
2018-03-15,Lira,Lira Municipality,Lira,Beans,1732.9,0.47,KG,Wholesale,actual,UGX
2018-03-15,Lira,Lira Municipality,Lira,Cassava flour,2000.0,0.55,KG,Retail,actual,UGX
2018-03-15,Lira,Lira Municipality,Lira,Maize (white),900.0,0.25,KG,Retail,actual,UGX
2018-03-15,Lira,Lira Municipality,Lira,Maize flour,2000.0,0.55,KG,Retail,actual,UGX
2018-03-15,Lira,Lira Municipality,Lira,Sorghum,1000.0,0.27,KG,Retail,actual,UGX
2018-04-15,Gulu,Gulu Municipality,Gulu,Beans,2500.0,0.68,KG,Retail,actual,UGX
2018-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,5000.0,1.36,KG,Retail,actual,UGX
2018-04-15,Gulu,Gulu Municipality,Gulu,Maize flour,2000.0,0.54,KG,Retail,actual,UGX
2018-04-15,Gulu,Gulu Municipality,Gulu,Millet,4000.0,1.08,KG,Retail,actual,UGX
2018-04-15,Gulu,Gulu Municipality,Gulu,Sorghum,1800.0,0.49,KG,Retail,actual,UGX
2018-04-15,Lira,Lira Municipality,Lira,Beans,2400.0,0.65,KG,Retail,actual,UGX
2018-04-15,Lira,Lira Municipality,Lira,Beans,1664.82,0.45,KG,Wholesale,actual,UGX
2018-04-15,Lira,Lira Municipality,Lira,Cassava flour,2000.0,0.54,KG,Retail,actual,UGX
2018-04-15,Lira,Lira Municipality,Lira,Maize,663.59,0.18,KG,Wholesale,actual,UGX
2018-04-15,Lira,Lira Municipality,Lira,Millet,2000.0,0.54,KG,Retail,actual,UGX
2018-04-15,Lira,Lira Municipality,Lira,Sorghum,900.0,0.24,KG,Retail,actual,UGX
2018-05-15,Gulu,Gulu Municipality,Gulu,Beans,2500.0,0.67,KG,Retail,actual,UGX
2018-05-15,Gulu,Gulu Municipality,Gulu,Cassava flour,5000.0,1.35,KG,Retail,actual,UGX
2018-05-15,Gulu,Gulu Municipality,Gulu,Maize (white),1600.0,0.43,KG,Retail,actual,UGX
2018-05-15,Gulu,Gulu Municipality,Gulu,Millet,4000.0,1.08,KG,Retail,actual,UGX
2018-05-15,Gulu,Gulu Municipality,Gulu,Sorghum,1800.0,0.49,KG,Retail,actual,UGX
2018-05-15,Lira,Lira Municipality,Lira,Beans,2000.0,0.54,KG,Retail,actual,UGX
2018-05-15,Lira,Lira Municipality,Lira,Beans,1564.05,0.42,KG,Wholesale,actual,UGX
2018-05-15,Lira,Lira Municipality,Lira,Cassava flour,2500.0,0.67,KG,Retail,actual,UGX
2018-05-15,Lira,Lira Municipality,Lira,Maize,645.82,0.17,KG,Wholesale,actual,UGX
2018-05-15,Lira,Lira Municipality,Lira,Maize (white),800.0,0.22,KG,Retail,actual,UGX
2018-05-15,Lira,Lira Municipality,Lira,Maize flour,1800.0,0.49,KG,Retail,actual,UGX
2018-05-15,Lira,Lira Municipality,Lira,Millet,2200.0,0.59,KG,Retail,actual,UGX
2018-05-15,Lira,Lira Municipality,Lira,Sorghum,600.0,0.16,KG,Retail,actual,UGX
2018-06-15,Gulu,Gulu Municipality,Gulu,Beans,4000.0,1.04,KG,Retail,actual,UGX
2018-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,4500.0,1.17,KG,Retail,actual,UGX
2018-06-15,Gulu,Gulu Municipality,Gulu,Maize (white),1600.0,0.42,KG,Retail,actual,UGX
2018-06-15,Gulu,Gulu Municipality,Gulu,Maize flour,2000.0,0.52,KG,Retail,actual,UGX
2018-06-15,Gulu,Gulu Municipality,Gulu,Millet,4500.0,1.17,KG,Retail,actual,UGX
2018-06-15,Gulu,Gulu Municipality,Gulu,Sorghum,2000.0,0.52,KG,Retail,actual,UGX
2018-06-15,Lira,Lira Municipality,Lira,Beans,2300.0,0.6,KG,Retail,actual,UGX
2018-06-15,Lira,Lira Municipality,Lira,Beans,1346.72,0.35,KG,Wholesale,actual,UGX
2018-06-15,Lira,Lira Municipality,Lira,Cassava flour,2200.0,0.57,KG,Retail,actual,UGX
2018-06-15,Lira,Lira Municipality,Lira,Cassava flour,2250.0,0.59,KG,Wholesale,actual,UGX
2018-06-15,Lira,Lira Municipality,Lira,Maize,800.0,0.21,KG,Retail,actual,UGX
2018-06-15,Lira,Lira Municipality,Lira,Maize,662.02,0.17,KG,Wholesale,actual,UGX
2018-06-15,Lira,Lira Municipality,Lira,Maize (white),800.0,0.21,KG,Retail,actual,UGX
2018-06-15,Lira,Lira Municipality,Lira,Maize flour,1900.0,0.49,KG,Retail,actual,UGX
2018-06-15,Lira,Lira Municipality,Lira,Millet,2500.0,0.65,KG,Retail,actual,UGX
2018-06-15,Lira,Lira Municipality,Lira,Sorghum,500.0,0.13,KG,Retail,actual,UGX
2018-07-15,Lira,Lira Municipality,Lira,Beans,1800.0,0.49,KG,Retail,actual,UGX
2018-07-15,Lira,Lira Municipality,Lira,Beans,1273.95,0.34,KG,Wholesale,actual,UGX
2018-07-15,Lira,Lira Municipality,Lira,Cassava flour,2175.0,0.59,KG,Wholesale,actual,UGX
2018-07-15,Lira,Lira Municipality,Lira,Maize,495.06,0.13,KG,Wholesale,actual,UGX
2018-08-15,Lira,Lira Municipality,Lira,Beans,1920.0,0.51,KG,Retail,actual,UGX
2018-08-15,Lira,Lira Municipality,Lira,Beans,1397.13,0.37,KG,Wholesale,actual,UGX
2018-08-15,Lira,Lira Municipality,Lira,Cassava flour,1790.0,0.48,KG,Wholesale,actual,UGX
2018-08-15,Lira,Lira Municipality,Lira,Maize,520.0,0.14,KG,Retail,actual,UGX
2018-08-15,Lira,Lira Municipality,Lira,Maize,400.68,0.11,KG,Wholesale,actual,UGX
2018-09-15,Lira,Lira Municipality,Lira,Beans,2000.0,0.53,KG,Retail,actual,UGX
2018-09-15,Lira,Lira Municipality,Lira,Beans,1500.22,0.39,KG,Wholesale,actual,UGX
2018-09-15,Lira,Lira Municipality,Lira,Cassava flour,2000.0,0.53,KG,Retail,actual,UGX
2018-09-15,Lira,Lira Municipality,Lira,Cassava flour,1800.0,0.47,KG,Wholesale,actual,UGX
2018-09-15,Lira,Lira Municipality,Lira,Maize,551.91,0.15,KG,Wholesale,actual,UGX
2018-10-15,Abim,Labwor,Makaratin,Beans,2500.0,0.66,KG,Retail,actual,UGX
2018-10-15,Abim,Labwor,Makaratin,Maize (white),800.0,0.21,KG,Retail,actual,UGX
2018-10-15,Abim,Labwor,Makaratin,Maize flour,1200.0,0.32,KG,Retail,actual,UGX
2018-10-15,Abim,Labwor,Makaratin,Millet,1200.0,0.32,KG,Retail,actual,UGX
2018-10-15,Gulu,Gulu Municipality,Gulu,Beans,3000.0,0.79,KG,Retail,actual,UGX
2018-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,4000.0,1.06,KG,Retail,actual,UGX
2018-10-15,Gulu,Gulu Municipality,Gulu,Maize (white),1000.0,0.26,KG,Retail,actual,UGX
2018-10-15,Gulu,Gulu Municipality,Gulu,Millet,3000.0,0.79,KG,Retail,actual,UGX
2018-10-15,Gulu,Gulu Municipality,Gulu,Sorghum,800.0,0.21,KG,Retail,actual,UGX
2018-10-15,Lira,Lira Municipality,Lira,Beans,2400.0,0.63,KG,Retail,actual,UGX
2018-10-15,Lira,Lira Municipality,Lira,Beans,1425.88,0.38,KG,Wholesale,actual,UGX
2018-10-15,Lira,Lira Municipality,Lira,Cassava flour,1300.0,0.34,KG,Retail,actual,UGX
2018-10-15,Lira,Lira Municipality,Lira,Maize,600.0,0.16,KG,Retail,actual,UGX
2018-10-15,Lira,Lira Municipality,Lira,Maize,618.37,0.16,KG,Wholesale,actual,UGX
2018-10-15,Lira,Lira Municipality,Lira,Maize (white),600.0,0.16,KG,Retail,actual,UGX
2018-10-15,Lira,Lira Municipality,Lira,Maize flour,1567.0,0.41,KG,Retail,actual,UGX
2018-10-15,Lira,Lira Municipality,Lira,Millet,1433.0,0.38,KG,Retail,actual,UGX
2018-10-15,Lira,Lira Municipality,Lira,Sorghum,867.0,0.23,KG,Retail,actual,UGX
2018-11-15,Abim,Labwor,Makaratin,Beans,2575.0,0.69,KG,Retail,actual,UGX
2018-11-15,Abim,Labwor,Makaratin,Cassava flour,800.0,0.21,KG,Retail,actual,UGX
2018-11-15,Abim,Labwor,Makaratin,Maize (white),1050.0,0.28,KG,Retail,actual,UGX
2018-11-15,Abim,Labwor,Makaratin,Maize flour,1350.0,0.36,KG,Retail,actual,UGX
2018-11-15,Abim,Labwor,Makaratin,Sorghum,700.0,0.19,KG,Retail,actual,UGX
2018-11-15,Gulu,Gulu Municipality,Gulu,Beans,2200.0,0.59,KG,Retail,actual,UGX
2018-11-15,Gulu,Gulu Municipality,Gulu,Cassava flour,4000.0,1.07,KG,Retail,actual,UGX
2018-11-15,Gulu,Gulu Municipality,Gulu,Maize (white),1000.0,0.27,KG,Retail,actual,UGX
2018-11-15,Gulu,Gulu Municipality,Gulu,Maize flour,1500.0,0.4,KG,Retail,actual,UGX
2018-11-15,Gulu,Gulu Municipality,Gulu,Millet,3000.0,0.8,KG,Retail,actual,UGX
2018-11-15,Gulu,Gulu Municipality,Gulu,Sorghum,1000.0,0.27,KG,Retail,actual,UGX
2018-11-15,Lira,Lira Municipality,Lira,Beans,2233.0,0.6,KG,Retail,actual,UGX
2018-11-15,Lira,Lira Municipality,Lira,Beans,1201.08,0.32,KG,Wholesale,actual,UGX
2018-11-15,Lira,Lira Municipality,Lira,Cassava flour,1233.0,0.33,KG,Retail,actual,UGX
2018-11-15,Lira,Lira Municipality,Lira,Cassava flour,1475.0,0.4,KG,Wholesale,actual,UGX
2018-11-15,Lira,Lira Municipality,Lira,Maize,700.0,0.19,KG,Retail,actual,UGX
2018-11-15,Lira,Lira Municipality,Lira,Maize,576.12,0.15,KG,Wholesale,actual,UGX
2018-11-15,Lira,Lira Municipality,Lira,Maize (white),483.0,0.13,KG,Retail,actual,UGX
2018-11-15,Lira,Lira Municipality,Lira,Maize flour,1533.0,0.41,KG,Retail,actual,UGX
2018-11-15,Lira,Lira Municipality,Lira,Millet,1400.0,0.38,KG,Retail,actual,UGX
2018-11-15,Lira,Lira Municipality,Lira,Sorghum,683.0,0.18,KG,Retail,actual,UGX
2018-12-15,Lira,Lira Municipality,Lira,Beans,1324.3,0.36,KG,Wholesale,actual,UGX
2018-12-15,Lira,Lira Municipality,Lira,Maize,576.23,0.16,KG,Wholesale,actual,UGX
2019-01-15,Abim,Labwor,Makaratin,Beans,2500.0,0.68,KG,Retail,actual,UGX
2019-01-15,Abim,Labwor,Makaratin,Cassava flour,900.0,0.24,KG,Retail,actual,UGX
2019-01-15,Abim,Labwor,Makaratin,Sorghum,900.0,0.24,KG,Retail,actual,UGX
2019-01-15,Gulu,Gulu Municipality,Gulu,Beans,3000.0,0.81,KG,Retail,actual,UGX
2019-01-15,Gulu,Gulu Municipality,Gulu,Cassava flour,1500.0,0.41,KG,Retail,actual,UGX
2019-01-15,Gulu,Gulu Municipality,Gulu,Maize (white),800.0,0.22,KG,Retail,actual,UGX
2019-01-15,Gulu,Gulu Municipality,Gulu,Millet,1500.0,0.41,KG,Retail,actual,UGX
2019-01-15,Gulu,Gulu Municipality,Gulu,Sorghum,400.0,0.11,KG,Retail,actual,UGX
2019-01-15,Lira,Lira Municipality,Lira,Beans,2350.0,0.64,KG,Retail,actual,UGX
2019-01-15,Lira,Lira Municipality,Lira,Beans,1642.27,0.44,KG,Wholesale,actual,UGX
2019-01-15,Lira,Lira Municipality,Lira,Maize,695.9,0.19,KG,Wholesale,actual,UGX
2019-01-15,Lira,Lira Municipality,Lira,Maize (white),575.0,0.16,KG,Retail,actual,UGX
